INST_CODE, INST_CODE,PLACE,DIST,COED,TYPE,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,TUITION_FEE 2016,AFFILIATED,YEAR,EWS_BOYS,EWS_GIRLS,
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,41721,80011,81742,82007,83683,85096,78469,80011,85348,85348,59131,80011,82531,85046,71066,80011,115000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46931,46931,46931,46931,46931,46931,46931,46931,46931,46931,62335,62335,85709,86096,65595,65595,65000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,58398,58398,85234,85234,72507,72507,58398,78070,83670,83670,63702,63702,80556,80556,59759,59759,65000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),69300,69300,83292,83292,69300,69300,69300,69300,71814,71814,69300,69300,80704,80704,80442,80442,65000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,63600,81927,72134,81927,81041,81927,63600,81927,63600,81927,81302,81927,86145,86145,70007,81927,65000,JNTUH,2020,,,
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,62465,62465,67176,67176,79730,79730,62465,62465,84197,84197,62465,62465,85375,85375,62465,68244,65000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,CIV,CIVIL ENGINEERING,16678,19216,68235,68235,33996,41752,73939,73939,37992,37992,52792,52792,55016,74045,28324,43510,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,4547,5738,19801,23412,8211,10560,19766,19766,8395,9667,14153,19157,27830,31701,15378,19763,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),4630,5990,18992,34201,8343,8617,4630,5990,8118,9957,11683,11683,48614,70288,20321,80850,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8996,8996,31635,46891,14337,15268,15641,81178,15622,16281,37549,46355,48289,49337,29862,50128,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11903,12063,39032,47032,28398,28398,11903,12063,19039,28183,37874,37874,54399,58442,30912,41647,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,INF,INFORMATION TECHNOLOGY,7397,7553,28997,30813,12156,13884,78977,78977,13342,13941,23724,41433,52138,52138,31242,53778,125000,JNTUH,2020,,,
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,19897,19897,78774,78774,43342,43342,19897,19897,40624,40624,51604,51604,56770,69226,31018,74611,125000,JNTUH,2020,,,
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,NA,41729,NA,84124,NA,77921,NA,41729,NA,58109,NA,65887,NA,83438,NA,79181,70000,JNTUH,2020,,,
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,54755,NA,65141,NA,59079,NA,59539,NA,73061,NA,54755,NA,57573,NA,71887,70000,JNTUH,2020,,,
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,71080,NA,79274,NA,83254,NA,71080,NA,77774,NA,71080,NA,81779,NA,71080,70000,JNTUH,2020,,,
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,INF,INFORMATION TECHNOLOGY,NA,51787,NA,75147,NA,78050,NA,51787,NA,71305,NA,72593,NA,60079,NA,66247,70000,JNTUH,2020,,,
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,CIV,CIVIL ENGINEERING,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,83917,45600,JNTUH,2020,,,
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,58826,81689,73879,81689,76444,85490,58826,81689,83265,83265,67661,81689,79642,83331,58826,81689,45600,JNTUH,2020,,,
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30873,31458,30873,31458,30873,31458,30873,31458,30873,31458,30873,31458,85669,85669,82916,82916,45600,JNTUH,2020,,,
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,41839,41839,41839,41839,41839,69271,41839,41839,41839,41839,72931,72931,41839,41839,41839,41839,45600,JNTUH,2020,,,
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,MEC,MECHANICAL ENGINEERING,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,65690,45600,JNTUH,2020,,,
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,CIV,CIVIL ENGINEERING,31302,31302,31302,31302,31302,31302,31302,31302,31302,31302,31302,31302,77385,77385,31302,31302,58800,JNTUH,2020,,,
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,67438,68759,84841,84841,85064,85064,67438,68759,84591,84591,85006,85006,85608,85608,82289,82289,58800,JNTUH,2020,,,
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,63309,63309,77997,83614,83188,83188,63309,63309,70810,84703,63309,69075,85782,85782,68638,68638,58800,JNTUH,2020,,,
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,60609,60609,60609,60609,60609,60609,60609,60609,62699,62699,60609,60609,72149,86057,75415,82508,58800,JNTUH,2020,,,
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,MEC,MECHANICAL ENGINEERING,31480,31480,31480,31480,31480,75322,31480,31480,31480,79246,31480,31480,79882,79882,31480,31480,58800,JNTUH,2020,,,
WESL,CSI WESLEY INST OF TECHNOLOGY AND SCIENCES,SECUNDERABAD,HYD,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,35675,35675,82590,82590,76618,84496,35675,66381,54597,59194,74359,74359,86082,86082,60587,71834,35000,JNTUH,2020,,,
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,WGR,COED,PVT,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,45000,KU,2020,,,
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,WGR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,37044,46735,38613,46735,37044,58783,37044,46735,84529,84529,59130,59130,81736,81736,78523,78523,45000,KU,2020,,,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,26303,26303,86999,86999,57408,70255,26303,26303,65938,65938,85977,99017,95181,113074,92961,118607,60000,JNTUH,2022,40634,53505,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",40918,55055,108367,111600,88878,116339,40918,55055,83466,101397,113868,113868,125450,125450,123488,123488,60000,JNTUH,2022,68772,76791,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,52680,97089,98439,98439,112273,118527,52680,97089,91412,112231,92750,97089,125323,125323,121767,124052,60000,JNTUH,2022,85742,99034,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,92254,92254,92254,108123,92254,102337,109513,109513,115206,115206,92254,93224,122491,125623,122995,124052,60000,JNTUH,2022,92254,92254,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,MEC,MECHANICAL ENGINEERING,118327,126088,118327,126088,118327,126088,118327,126088,118327,126088,118327,126088,126088,126088,118327,126088,60000,JNTUH,2022,118327,126088,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,CIV,CIVIL ENGINEERING,97735,108732,97735,108732,113070,113070,97735,108732,112337,112337,97735,108732,125531,125531,119669,119669,110000,JNTUH,2022,97735,108732,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),31109,33478,67801,71111,51843,52291,34695,34695,45271,62238,86931,114306,107400,121606,70102,108288,110000,JNTUH,2022,35627,38780,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,20326,20326,55820,57250,38083,39834,20326,80628,33916,33916,47872,98462,58671,58671,57203,63467,110000,JNTUH,2022,25299,30373,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",37677,37677,70199,101743,47394,52867,71806,71806,42432,52112,82380,82380,102662,112481,72720,121382,110000,JNTUH,2022,38647,38825,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),41122,41139,114424,114424,63636,78526,50141,50141,53511,69422,97353,97353,119153,119153,83568,122938,110000,JNTUH,2022,41741,42370,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44763,53196,113988,118180,72768,83852,44763,74514,64491,79430,114592,114628,124263,125853,99780,122763,110000,JNTUH,2022,54426,54426,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61647,67014,96263,96263,121252,121252,61647,67014,103009,103009,61647,97443,125698,125698,102671,112833,110000,JNTUH,2022,77171,79621,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,30636,33246,74607,92136,53448,53546,51445,51445,46895,61028,30636,33246,106510,121384,58244,70732,110000,JNTUH,2022,36981,39184,
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,87035,111188,87035,111188,105039,111188,87035,111188,101539,111188,89280,111188,102640,111188,118996,118996,110000,JNTUH,2022,87035,111188,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,CIV,CIVIL ENGINEERING,107768,113173,107768,113173,111375,113173,107768,113173,107768,113173,107768,113173,121667,121667,107768,126050,75000,JNTUH,2022,107768,113173,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,45328,45328,116234,116466,111927,118370,89634,89634,92385,92385,117140,117140,125588,125588,118721,121031,75000,JNTUH,2022,76460,102973,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",32485,68256,102582,107519,101868,101868,32485,68256,97653,97653,101939,101939,125657,125657,80024,109549,75000,JNTUH,2022,81050,98175,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81301,81301,107715,109225,109555,109555,81301,81301,110564,113830,81301,116204,100975,104769,125718,125718,75000,JNTUH,2022,112550,114964,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,91314,93413,117547,117547,96932,118370,91314,93413,115796,115796,91314,93413,123797,123797,122555,122818,75000,JNTUH,2022,91314,93413,
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,117856,75000,JNTUH,2022,117856,117856,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,104658,109044,125725,125725,104658,109044,104658,109044,106699,111766,104658,109044,125517,125517,122844,122844,65000,JNTUH,2022,104658,109044,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,CIV,CIVIL ENGINEERING,115304,117646,115304,117646,115304,117646,115304,117646,115304,118728,115304,117646,125523,125523,123261,123261,65000,JNTUH,2022,115304,117646,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,53376,85081,113367,113367,110610,122960,89312,99520,93136,93136,95081,95081,94163,119575,75574,85081,65000,JNTUH,2022,71488,108071,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55807,76906,109775,109775,62583,93676,55807,76906,107610,107610,104658,104658,124067,125034,125725,125725,65000,JNTUH,2022,55807,76906,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45103,106699,124933,124933,125190,125190,45103,106699,45103,106699,110560,110560,126116,126116,121979,121979,65000,JNTUH,2022,45103,106699,
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,MIN,MINING ENGINEERING,98018,98018,98018,98018,98018,98018,98018,98018,98018,98018,98018,98018,98018,98018,119158,119158,65000,JNTUH,2022,98018,98018,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,CIV,CIVIL ENGINEERING,68290,93230,68290,93230,95572,95572,68290,93230,68290,93230,68290,93230,125814,125814,125932,125932,90000,JNTUH,2022,68290,93230,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,31766,66894,105402,112203,64880,66894,76868,76868,76001,76001,77941,84598,99756,99756,102549,121894,90000,JNTUH,2022,57637,79972,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",57043,86632,108158,108158,95572,105083,57043,86632,93095,93568,81276,86632,122921,122921,119718,119718,90000,JNTUH,2022,60487,86632,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57591,59054,103331,114595,113498,117362,101406,101406,110535,110535,110168,116018,126070,126070,93221,121330,90000,JNTUH,2022,89426,102050,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86708,110535,86708,110535,97589,110535,86708,110535,122035,122035,112584,112584,125932,125932,86708,110535,90000,JNTUH,2022,86708,110535,
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,INF,INFORMATION TECHNOLOGY,70111,76868,111422,111422,115558,115558,115452,115452,116199,116199,85125,112251,124924,124924,120907,120907,90000,JNTUH,2022,76268,76868,
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,32678,32678,105076,116673,108126,113361,117033,117033,104262,104262,93150,111508,122778,125179,120851,120851,67000,JNTUH,2022,106071,106071,
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",67918,81308,67918,106461,112758,117662,95231,109245,117460,117460,67918,116589,119071,119071,87657,87657,67000,JNTUH,2022,117453,117453,
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,65785,115585,115860,115860,101735,118144,65785,115585,117920,117920,65785,115585,125382,125551,126025,126025,67000,JNTUH,2022,65785,115585,
ARYA,ARYA COLLEGE OF PHARMACY,KANDI,SRD,COED,PVT,PHD,PHARM - D (M.P.C. STREAM),79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,79915,68000,OU,2022,79915,79915,
ARYA,ARYA COLLEGE OF PHARMACY,KANDI,SRD,COED,PVT,PHM,B. PHARMACY (M.P.C. STREAM),39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,39904,45000,OU,2022,39904,39904,
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,COED,PVT,CIV,CIVIL ENGINEERING,91905,92196,91905,92196,91905,92196,91905,92196,91905,92196,91905,92196,91905,92196,91905,92196,60000,JNTUH,2022,91905,92196,
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,49897,55707,88233,112037,110867,115335,54981,55707,114972,114972,110853,116269,115795,125542,125002,125002,60000,JNTUH,2022,78715,78715,
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",93488,93488,117120,117120,117844,117844,93488,93488,118321,118321,109517,109517,102726,102726,94137,94137,60000,JNTUH,2022,109484,109484,
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,77987,77987,103441,109225,90468,115054,77987,77987,90109,117152,77987,77987,107932,124984,106806,106806,60000,JNTUH,2022,77987,77987,
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,55984,55984,118366,118366,113217,114476,90805,90805,94357,110218,116458,116458,124888,124888,96230,123433,45000,JNTUH,2022,76008,100613,
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53473,56297,103830,116273,115239,115239,53473,56297,99464,115580,94948,116271,125205,125731,118920,118920,45000,JNTUH,2022,79694,79694,
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,107589,109638,107589,109638,117174,117174,107589,109638,107589,109638,107589,109638,125424,125424,119434,119434,45000,JNTUH,2022,107589,109638,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),38923,108057,106498,111704,110557,115625,38923,108057,114201,114201,104594,108537,124105,124105,123184,123184,83000,JNTUH,2022,87088,108057,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),74588,93742,112782,112782,117353,117353,84717,93742,104797,110891,118496,118496,125834,125834,120890,120890,83000,JNTUH,2022,87963,117989,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,66390,107597,118104,118104,99716,114499,70768,117876,96354,117721,117444,117444,125520,126064,125379,125379,83000,JNTUH,2022,74329,107597,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",57220,97782,117829,117829,118507,118507,57220,97782,113278,113278,114145,114145,124950,125614,120878,120878,83000,JNTUH,2022,96178,97782,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,99193,99193,103920,114079,118468,118468,112166,112166,117533,117533,116030,116030,122799,124171,123615,123615,83000,JNTUH,2022,104048,105411,
AURP,AURORAS TECHNOLOGICAL AND  RESEARCH INSTITUTE,PARVATHAPUR,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,92012,108123,114550,114550,107192,108123,92012,108123,118413,118413,92012,108123,125883,125883,125696,126078,83000,JNTUH,2022,92012,108123,
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),73002,73002,114817,114817,114086,118508,73002,73002,102153,102153,90207,90207,122331,125985,122081,122081,70000,JNTUH,2022,79003,112767,
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,54729,54729,109611,116457,110984,114713,54729,91474,91331,91331,93378,116498,125289,125289,124499,124499,70000,JNTUH,2022,69248,90065,
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",66624,75241,108597,108597,116526,117308,66624,75241,117505,117505,108905,114922,124696,124696,111065,111065,70000,JNTUH,2022,82706,82706,
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,78464,78464,109067,117152,117839,117839,78464,113777,99289,99289,115916,115916,125137,125137,125790,125790,70000,JNTUH,2022,101758,109726,
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,93677,97579,93677,97579,117698,117698,93677,97579,93677,97579,93677,97579,98432,122424,125828,125828,70000,JNTUH,2022,93677,97579,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,82111,109645,121854,124108,121976,125366,82111,126050,117491,117491,82111,113055,121425,124195,125066,125066,92000,JNTUH,2022,82111,109645,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),57291,57788,100158,113572,83904,93994,57291,57788,72552,85490,102068,102068,116370,120953,80529,80529,92000,JNTUH,2022,68470,68470,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),50981,59189,94063,98909,80997,86409,50981,71896,71650,80172,104134,104134,95241,121547,76621,76621,92000,JNTUH,2022,62236,64309,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,40052,45270,85282,91164,74074,80888,107583,107583,65971,70465,85183,97558,88913,92425,66929,70734,92000,JNTUH,2022,59829,63987,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",57760,65575,115233,115233,79825,88021,57760,85447,72760,86665,106329,106329,112122,118650,82920,91032,92000,JNTUH,2022,64899,69402,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80109,95151,117856,117856,105645,110242,80109,95151,85603,99711,93803,104581,120586,125160,92455,120510,92000,JNTUH,2022,86716,98561,
AVNI,AVN INST OF ENGG TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,124606,124606,124606,124606,124606,124606,124606,124606,124606,124606,124606,124606,124779,124779,124606,126050,92000,JNTUH,2022,124606,124606,
